时间,沪深300,中证500,万得全A,中债-综合财富(总值)指数,中债-总财富(总值)指数
2019-3-4,3794.104,5158.2467,4052.0983,193.9189,185.0323
2019-3-5,3816.0132,5295.2878,4118.7246,193.8566,184.9567
2019-3-6,3848.0903,5390.0294,4180.0182,193.8379,184.975
2019-3-7,3808.8497,5458.6153,4191.7531,193.9902,185.2822
2019-3-8,3657.579,5245.6999,4021.7682,194.1054,185.4616
2019-3-11,3729.9546,5456.381,4140.5576,194.1563,185.4828
2019-3-12,3755.3519,5551.0029,4198.2511,194.1222,185.4302
2019-3-13,3724.1941,5424.8642,4133.0621,194.1154,185.4189
2019-3-14,3698.4858,5298.5024,4060.255,194.0665,185.329
2019-3-15,3745.005,5359.0087,4114.275,194.0929,185.3763
2019-3-18,3851.7479,5501.183,4222.9233,194.1161,185.3587
2019-3-19,3833.9626,5522.1801,4221.8907,194.1198,185.3631
2019-3-20,3835.4397,5515.7856,4221.3026,194.1181,185.3406
2019-3-21,3836.8913,5589.478,4246.9516,194.1715,185.4438
2019-3-22,3833.8013,5622.1402,4254.6575,194.2556,185.6068
2019-3-25,3742.8252,5549.6711,4183.1487,194.4267,185.8873
2019-3-26,3700.4388,5394.8787,4102.656,194.5006,185.9469
2019-3-27,3743.3878,5447.8795,4139.7307,194.4864,185.9191
2019-3-28,3728.3953,5370.1234,4102.166,194.5519,186.0438
2019-3-29,3872.3412,5547.6561,4241.5262,194.6007,186.1033
2019-4-1,3973.928,5757.8379,4375.6531,194.3887,185.7292
2019-4-2,3971.2852,5775.5497,4385.7786,194.279,185.5549
2019-4-3,4022.1566,5836.0369,4436.8796,193.9866,185.0934
2019-4-4,4062.2309,5871.5575,4470.6075,193.8687,184.9324
2019-4-8,4057.2286,5847.6296,4459.7424,193.9302,185.0114
2019-4-9,4075.4301,5858.0464,4474.5556,193.7383,184.6982
2019-4-10,4085.847,5850.7609,4476.7299,193.7236,184.6818
2019-4-11,3997.5778,5727.1749,4387.1907,193.7992,184.809
2019-4-12,3988.6168,5714.3676,4381.4391,193.7204,184.602
2019-4-15,3975.5244,5655.9825,4354.3076,193.4377,184.1268
2019-4-16,4085.7891,5777.0111,4457.8845,193.2821,183.928
2019-4-17,4087.2398,5807.7288,4476.3576,193.27,183.9707
2019-4-18,4072.0753,5775.171,4454.9795,193.4039,184.2431
2019-4-19,4120.6078,5810.1798,4497.5439,193.4299,184.218
2019-4-22,4025.6109,5723.0417,4419.6543,193.36,184.0654
2019-4-23,4019.0053,5628.0624,4378.8977,193.3119,183.9935
2019-4-24,4030.0887,5679.7256,4407.0132,193.1948,183.763
2019-4-25,3941.816,5458.4194,4273.6954,193.2639,183.9046
2019-4-26,3889.2748,5408.0306,4218.1447,193.3384,184.0386
2019-4-29,3900.3339,5265.6011,4153.6978,193.3644,184.0257
2019-4-30,3913.211,5307.56,4180.4348,193.4722,184.2085
2019-5-6,3684.6168,4908.7984,3905.261,193.8406,184.6677
2019-5-7,3720.6684,4973.4043,3949.1812,193.8696,184.6531
2019-5-8,3667.4574,4947.7419,3912.0864,194.0026,184.8007
2019-5-9,3599.7001,4888.4128,3856.6893,194.1975,185.0784
2019-5-10,3730.4513,5064.323,3996.7084,194.2347,185.0934
2019-5-13,3668.7255,5005.9044,3947.6487,194.4461,185.3921
2019-5-14,3645.1503,4965.6124,3920.5117,194.4214,185.3022
2019-5-15,3727.0923,5076.555,4007.8111,194.4766,185.3498
2019-5-16,3743.9635,5108.3588,4029.7826,194.5756,185.4523
2019-5-17,3648.7609,4942.5792,3911.155,194.5787,185.4246
2019-5-20,3617.7924,4923.5589,3885.9203,194.6311,185.4653
2019-5-21,3666.7762,5009.8725,3946.6978,194.5811,185.3376
2019-5-22,3649.3796,4976.3929,3927.8031,194.5189,185.2182
2019-5-23,3583.9646,4872.9202,3851.8371,194.5843,185.3394
2019-5-24,3593.9139,4841.7573,3841.4163,194.6186,185.3913
2019-5-27,3637.1971,4962.947,3917.853,194.5004,185.1206
2019-5-28,3672.2605,4955.4855,3940.8297,194.5897,185.3079
2019-5-29,3663.909,4956.8638,3941.6073,194.7583,185.562
2019-5-30,3641.1833,4926.403,3919.7211,194.8167,185.6048
2019-5-31,3629.7893,4912.0005,3913.6616,194.8323,185.6323
2019-6-3,3632.0127,4853.8153,3889.759,195.0074,185.8683
2019-6-4,3598.4666,4795.4129,3843.2598,195.1445,186.1269
2019-6-5,3597.105,4783.8245,3842.7727,195.2004,186.2097
2019-6-6,3564.6778,4678.7844,3781.7431,195.2626,186.2705
2019-6-10,3610.7435,4725.2643,3827.1806,195.295,186.2622
2019-6-11,3719.2759,4901.4723,3955.1761,195.168,186.0127
2019-6-12,3691.0957,4863.4922,3931.0368,195.2016,186.0428
2019-6-13,3685.3933,4877.6505,3939.7487,195.257,186.1464
2019-6-14,3654.8799,4795.5267,3886.3414,195.3294,186.3821
2019-6-17,3654.8248,4802.8185,3886.4524,195.4369,186.5258
2019-6-18,3667.6185,4797.1468,3892.4921,195.4659,186.5484
2019-6-19,3715.9381,4858.9164,3947.7002,195.4668,186.5177
2019-6-20,3828.5183,4954.7338,4041.811,195.5574,186.6357
2019-6-21,3833.9383,5021.3051,4075.8106,195.6153,186.665
2019-6-24,3841.2659,5024.2046,4079.2811,195.6471,186.6183
2019-6-25,3801.3098,4974.9882,4038.1064,195.7138,186.6842
2019-6-26,3794.331,4962.5936,4033.9107,195.7394,186.6711
2019-6-27,3834.8172,5007.4833,4072.5847,195.7609,186.6569
2019-6-28,3825.5873,4950.4798,4045.6673,195.8641,186.8147
2019-7-1,3935.8116,5100.2619,4162.1771,195.9707,186.9244
2019-7-2,3937.1691,5084.41,4161.9301,196.2383,187.4003
2019-7-3,3893.5341,5040.7227,4121.1364,196.3963,187.5996
2019-7-4,3873.1019,5025.0207,4103.4433,196.4634,187.6695
2019-7-5,3893.2025,5042.6599,4123.5121,196.4428,187.5885
2019-7-8,3802.7897,4870.7807,4009.2805,196.4452,187.5327
2019-7-9,3793.1297,4881.6235,4011.295,196.4784,187.5773
2019-7-10,3786.739,4843.8649,3995.2698,196.4954,187.5661
2019-7-11,3785.221,4844.5474,3996.882,196.5448,187.6491
2019-7-12,3808.7311,4861.5679,4019.3238,196.6136,187.7369
2019-7-15,3824.1878,4925.3243,4048.11,196.6314,187.6926
2019-7-16,3806.8449,4932.0458,4042.6903,196.6455,187.7012
2019-7-17,3804.6384,4929.085,4041.7956,196.6388,187.6875
2019-7-18,3768.4019,4844.1087,3989.9056,196.6966,187.7804
2019-7-19,3807.9551,4878.6903,4023.931,196.7137,187.7734
2019-7-22,3781.6832,4776.5749,3961.1802,196.8194,187.9177
2019-7-23,3789.9135,4823.9182,3987.5029,196.8831,187.9876
2019-7-24,3819.8325,4873.0271,4025.8004,196.8862,187.9271
2019-7-25,3851.0665,4891.6432,4050.1625,196.915,187.9805
2019-7-26,3858.5688,4898.1099,4057.1744,196.9355,187.9761
2019-7-29,3854.2704,4897.0183,4054.2599,196.9608,187.946
2019-7-30,3870.3176,4922.9175,4071.6626,196.9748,187.9645
2019-7-31,3835.3589,4903.203,4041.1186,197.0742,188.1485
2019-8-1,3803.4694,4870.469,4014.0584,197.1161,188.2253
2019-8-2,3747.4379,4809.9198,3957.1453,197.3657,188.6551
2019-8-5,3675.6884,4751.9846,3896.4643,197.6103,189.0458
2019-8-6,3636.3289,4650.5627,3828.9237,197.6502,189.0208
2019-8-7,3621.431,4626.3641,3814.9229,197.7495,189.1494
2019-8-8,3669.2936,4656.1009,3854.0913,197.797,189.1893
2019-8-9,3633.5296,4600.3526,3813.7681,197.9113,189.3889
2019-8-12,3699.1047,4685.045,3880.489,197.9469,189.3755
2019-8-13,3665.7515,4658.3884,3853.106,198.0938,189.6367
2019-8-14,3682.4015,4683.8403,3872.5672,198.1512,189.7436
2019-8-15,3694.0006,4706.5504,3888.6125,198.228,189.8113
2019-8-16,3710.5386,4722.6625,3906.4409,198.2099,189.7646
2019-8-19,3791.0946,4875.0363,4007.8211,198.2998,189.8764
2019-8-20,3787.7324,4872.6061,4008.1256,198.2878,189.8224
2019-8-21,3781.7579,4882.7213,4006.0419,198.228,189.6356
2019-8-22,3793.5061,4887.9142,4017.7771,198.2287,189.6327
2019-8-23,3820.8638,4887.9024,4030.2779,198.2067,189.5959
2019-8-26,3765.9105,4855.4584,3987.0161,198.3266,189.7568
2019-8-27,3816.9459,4936.1238,4048.0805,198.3109,189.7174
2019-8-28,3802.5844,4928.1935,4036.916,198.311,189.7026
2019-8-29,3790.1867,4934.1838,4029.6473,198.3561,189.7417
2019-8-30,3799.5863,4886.494,4011.1518,198.2805,189.5082
2019-9-2,3848.3198,5008.2958,4083.4267,198.267,189.4146
2019-9-3,3853.6106,5044.1805,4100.597,198.2693,189.4307
2019-9-4,3886.0012,5093.2662,4135.7369,198.3429,189.5822
2019-9-5,3925.323,5138.4051,4175.2055,198.5603,189.9799
2019-9-6,3948.5075,5154.6378,4194.4153,198.6178,190.0462
2019-9-9,3972.9484,5263.4594,4252.1028,198.6707,190.0536
2019-9-10,3959.265,5245.305,4245.2848,198.6451,189.9498
2019-9-11,3930.0999,5217.2913,4216.7622,198.6428,189.9182
2019-9-12,3972.3799,5242.6115,4250.2328,198.5626,189.6854
2019-9-16,3957.7154,5250.3398,4249.5564,198.6169,189.6974
2019-9-17,3891.2208,5140.4502,4167.5516,198.6113,189.6658
2019-9-18,3910.0837,5141.0381,4178.6862,198.5356,189.453
2019-9-19,3924.3823,5191.6687,4208.2491,198.5739,189.5148
2019-9-20,3935.6511,5204.4848,4216.9551,198.592,189.5361
2019-9-23,3890.6616,5171.484,4175.2021,198.6412,189.5946
2019-9-24,3901.0758,5180.7418,4187.813,198.6063,189.5179
2019-9-25,3870.9837,5087.0091,4134.7675,198.6223,189.5256
2019-9-26,3841.1388,4970.2403,4064.2632,198.5456,189.4068
2019-9-27,3852.6534,5005.6299,4085.89,198.5407,189.3332
2019-9-30,3814.5282,4940.903,4042.0189,198.6018,189.3877
2019-10-8,3837.6791,4941.7607,4055.2686,198.8541,189.6894
2019-10-9,3843.2392,4982.9535,4076.1451,198.911,189.7504
2019-10-10,3874.6391,5046.3594,4120.1031,198.8832,189.6579
2019-10-11,3911.7253,5055.5165,4145.5256,198.8195,189.5165
2019-10-14,3953.2411,5131.1312,4198.9976,198.8109,189.4533
2019-10-15,3936.2498,5061.0029,4163.9593,198.7998,189.4118
2019-10-16,3922.6854,5038.356,4145.7194,198.8172,189.4559
2019-10-17,3925.2216,5029.854,4144.501,198.8587,189.528
2019-10-18,3869.3777,4961.8072,4088.995,198.8123,189.4091
2019-10-21,3880.8398,4951.0354,4086.3368,198.7175,189.196
2019-10-22,3895.8809,5005.5525,4116.2577,198.6952,189.1718
2019-10-23,3871.0848,4967.1949,4089.4879,198.7125,189.2144
2019-10-24,3870.6678,4958.2465,4086.6986,198.6975,189.2543
2019-10-25,3896.7923,4994.5684,4113.9003,198.6644,189.1865
2019-10-28,3926.585,5084.4677,4166.1284,198.5149,188.8341
2019-10-29,3910.226,5007.7126,4129.2614,198.4619,188.7344
2019-10-30,3891.2255,4947.8954,4097.0504,198.2925,188.4188
2019-10-31,3886.7519,4917.4174,4075.0093,198.3801,188.6014
2019-11-1,3952.3872,4962.3495,4129.6369,198.4683,188.7607
2019-11-4,3978.1216,4987.8364,4154.4825,198.4302,188.6685
2019-11-5,4002.8128,5025.3029,4175.8116,198.6182,189.0215
2019-11-6,3984.8816,4974.7343,4148.1374,198.6905,189.1304
2019-11-7,3991.8749,5007.0666,4164.023,198.7054,189.0658
2019-11-8,3973.0107,4988.2938,4147.4393,198.7343,189.0594
2019-11-11,3902.9783,4876.1594,4061.5692,198.8915,189.2739
2019-11-12,3903.6888,4881.6144,4065.7817,198.9388,189.3156
2019-11-13,3899.9815,4875.543,4060.0514,199.0128,189.4311
2019-11-14,3905.857,4912.1075,4076.2321,199.0172,189.4043
2019-11-15,3877.0892,4868.4367,4040.1528,199.1205,189.576
2019-11-18,3907.9291,4892.4609,4069.6072,199.3888,190.0214
2019-11-19,3947.0392,4975.1128,4124.1438,199.5586,190.3276
2019-11-20,3907.8641,4946.2757,4090.7205,199.609,190.3862
2019-11-21,3889.598,4945.7188,4078.9226,199.7032,190.5
2019-11-22,3849.9948,4904.0828,4038.0896,199.7446,190.5474
2019-11-25,3878.2061,4901.5021,4047.2928,199.6814,190.3742
2019-11-26,3891.6533,4882.1624,4051.5238,199.7393,190.4421
2019-11-27,3875.6186,4904.2568,4044.4235,199.7536,190.4665
2019-11-28,3862.3029,4889.2595,4031.7731,199.8031,190.5331
2019-11-29,3828.6706,4894.9416,4013.6018,199.8565,190.6209
2019-12-2,3836.0589,4905.4209,4021.1939,199.8172,190.4907
2019-12-3,3851.0873,4926.4548,4039.8296,199.8758,190.5851
2019-12-4,3849.819,4920.6682,4040.1762,199.9635,190.7019
2019-12-5,3879.3638,4967.6021,4077.0783,199.9953,190.7224
2019-12-6,3902.3853,5010.5104,4103.2352,200.0318,190.7165
2019-12-9,3895.4468,5024.604,4106.3628,200.0687,190.7186
2019-12-10,3900.3843,5049.0514,4119.4732,200.1064,190.7855
2019-12-11,3902.7492,5027.2784,4114.8383,200.1891,190.885
2019-12-12,3891.0242,5012.0011,4105.7923,200.2513,190.9776
2019-12-13,3968.2211,5073.6858,4172.8878,200.2528,190.9551
2019-12-16,3987.5464,5166.0391,4216.7192,200.309,190.9897
2019-12-17,4041.7996,5236.0624,4272.3145,200.2374,190.8586
2019-12-18,4032.7826,5235.1248,4269.0354,200.2325,190.8515
2019-12-19,4027.1495,5241.7376,4273.325,200.2858,190.9048
2019-12-20,4017.2527,5184.6752,4247.7251,200.471,191.2096
2019-12-23,3967.0962,5084.3505,4178.105,200.669,191.4517
2019-12-24,3992.9581,5162.0702,4224.9245,200.7906,191.6491
2019-12-25,3990.8671,5183.0986,4232.5594,200.8798,191.78
2019-12-26,4025.9879,5219.1404,4267.3004,201.0455,191.9934
2019-12-27,4022.0278,5179.1929,4249.5146,201.0665,191.9921
2019-12-30,4081.6334,5241.9383,4297.1198,201.1221,192.0245
2019-12-31,4096.5821,5267.6622,4316.4899,201.1902,192.0942
2020-1-2,4152.2408,5366.1375,4384.9895,201.1638,191.9984
2020-1-3,4144.9649,5380.6372,4389.5669,201.1841,191.9473
2020-1-6,4129.2954,5434.8503,4397.9806,201.3352,192.0921
2020-1-7,4160.2274,5499.8395,4443.0874,201.3734,192.102
2020-1-8,4112.3172,5423.7966,4388.2569,201.4687,192.1796
2020-1-9,4164.3697,5497.5429,4449.6207,201.531,192.2619
2020-1-10,4163.1849,5480.2279,4443.1762,201.6909,192.4977
2020-1-13,4203.9883,5559.6272,4492.1389,201.7734,192.5672
2020-1-14,4189.8862,5542.3316,4480.3071,201.7117,192.4979
2020-1-15,4166.7344,5530.0266,4462.4975,201.6879,192.525
2020-1-16,4149.0434,5527.6676,4449.5164,201.7097,192.537
2020-1-17,4154.853,5510.0453,4447.6152,201.7682,192.6268
2020-1-20,4185.8304,5587.5359,4492.0516,201.9399,192.9089
2020-1-21,4114.3085,5523.9419,4429.4453,202.108,193.2291
2020-1-22,4131.9311,5575.5126,4451.1856,202.1862,193.3238
2020-1-23,4003.9013,5377.7411,4305.5828,202.4043,193.6574
2020-2-3,3688.3578,4910.9011,3954.3221,203.781,195.3855
2020-2-4,3785.6376,4996.4743,4022.9634,203.725,195.288
2020-2-5,3828.5272,5123.9619,4098.8193,203.7352,195.2884
2020-2-6,3899.7751,5282.8922,4196.2012,203.7744,195.3508
2020-2-7,3899.8693,5327.0369,4216.9879,203.9867,195.667
2020-2-10,3916.0052,5388.4349,4252.5931,204.1867,195.9415
2020-2-11,3952.4643,5361.2768,4260.021,204.1409,195.7664
2020-2-12,3984.4325,5459.9461,4317.1105,204.1598,195.7546
2020-2-13,3959.9188,5412.8418,4285.3349,204.2191,195.8016
2020-2-14,3987.7342,5420.8025,4304.3486,204.2069,195.6572
2020-2-17,4077.4241,5594.4366,4423.7655,204.1383,195.4936
2020-2-18,4057.5108,5660.8142,4449.2731,204.209,195.6019
2020-2-19,4051.3107,5603.2626,4427.3434,204.2365,195.5773
2020-2-20,4144.6561,5706.7127,4518.9507,204.1901,195.4507
2020-2-21,4149.4903,5784.0321,4551.1729,204.2942,195.6818
2020-2-24,4132.8388,5865.4665,4577.4156,204.4602,195.9583
2020-2-25,4123.8543,5897.7219,4580.8139,204.4911,195.9536
2020-2-26,4073.0152,5743.3929,4496.1623,204.5787,196.0555
2020-2-27,4084.8759,5753.7277,4504.7625,204.724,196.2751
2020-2-28,3940.0488,5451.2897,4304.3983,204.9082,196.6047
2020-3-2,4069.6662,5656.4193,4459.3354,204.9361,196.6273
2020-3-3,4091.3615,5710.0235,4499.4858,204.907,196.5916
2020-3-4,4115.0524,5716.5112,4522.9642,205.1214,196.9829
2020-3-5,4206.7251,5801.1199,4609.0846,205.1373,197.0009
2020-3-6,4138.5072,5763.8602,4561.4842,205.3709,197.4464
2020-3-9,3997.1325,5525.8167,4398.4414,206.1079,198.6353
2020-3-10,4082.7315,5675.1113,4497.8226,205.8307,198.0183
2020-3-11,4028.4289,5589.5311,4438.8589,205.8108,198.0149
2020-3-12,3950.9111,5493.8838,4355.2386,205.7598,197.9142
2020-3-13,3895.3128,5457.2006,4305.995,205.5421,197.5027
2020-3-16,3727.8398,5200.1142,4118.5342,205.5881,197.6074
2020-3-17,3709.6822,5212.0619,4106.6356,205.3961,197.2979
2020-3-18,3636.2565,5119.4716,4031.7937,205.4111,197.2179
2020-3-19,3589.0926,5157.8235,4019.1355,205.3679,197.1042
2020-3-20,3653.2239,5219.2809,4078.3899,205.4574,197.3397
2020-3-23,3530.3058,4998.9095,3923.1937,205.6783,197.7254
2020-3-24,3625.1146,5096.0408,4012.9197,205.808,197.8768
2020-3-25,3722.5181,5217.4237,4115.5739,205.8893,197.9939
2020-3-26,3698.0472,5166.1091,4083.9763,206.1233,198.4107
2020-3-27,3710.0605,5137.3371,4078.4656,206.1567,198.3813
2020-3-30,3674.1108,5027.4856,4013.943,206.2098,198.4796
2020-3-31,3686.1551,5041.4534,4023.3092,206.3722,198.8422
2020-4-1,3675.0758,5019.2187,4007.7124,206.6341,199.2175
2020-4-2,3734.5306,5147.2019,4088.1472,206.6655,199.0981
2020-4-3,3713.2183,5107.0393,4064.1495,206.6958,199.0244
2020-4-7,3798.0214,5267.073,4174.4338,207.6734,200.4561
2020-4-8,3780.3445,5271.7961,4169.5332,208.137,201.0991
2020-4-9,3792.8105,5322.4614,4195.9737,208.2083,200.9661
2020-4-10,3769.1782,5208.5102,4132.2752,208.1204,200.778
2020-4-13,3753.2566,5169.1757,4104.4088,208.1221,200.7274
2020-4-14,3825.6991,5288.593,4186.677,208.2108,200.8432
2020-4-15,3797.3623,5268.7497,4161.302,208.3236,201.0303
2020-4-16,3802.3806,5316.9707,4177.8109,208.4667,201.2347
2020-4-17,3839.4871,5318.4547,4199.8891,208.4555,201.1255
2020-4-20,3853.4551,5381.7857,4233.4574,208.395,200.866
2020-4-21,3808.0474,5343.8806,4196.262,208.4929,201
2020-4-22,3839.3834,5387.6233,4232.2959,208.6688,201.3274
2020-4-23,3829.7525,5357.7904,4216.31,208.9141,201.7359
2020-4-24,3796.9721,5273.5474,4161.9959,209.0117,201.8672
2020-4-27,3822.769,5265.7248,4168.8347,209.0041,201.7579
2020-4-28,3849.1465,5227.846,4156.5852,209.0493,201.8325
2020-4-29,3867.032,5226.8116,4163.0848,209.2121,202.0712
2020-4-30,3912.5772,5353.8595,4233.8174,209.127,201.9095
2020-5-6,3936.2539,5451.3159,4285.6301,209.0673,201.5475
2020-5-7,3924.8946,5445.7519,4276.2207,208.7409,200.9708
2020-5-8,3963.6217,5507.6965,4323.1817,208.6362,200.8805
2020-5-11,3960.1803,5496.192,4316.5768,208.171,200.0886
2020-5-12,3960.2378,5512.464,4321.0615,208.1392,200.1117
2020-5-13,3968.2529,5536.2802,4338.5411,208.0646,199.9514
2020-5-14,3925.2177,5487.107,4296.6761,208.0724,199.9865
2020-5-15,3912.8159,5507.9336,4300.3591,208.1762,200.1843
2020-5-18,3922.9117,5478.8218,4295.1484,207.9745,199.7478
2020-5-19,3956.2495,5547.8759,4341.4973,207.8823,199.6
2020-5-20,3935.222,5489.7024,4309.8904,207.8727,199.6982
2020-5-21,3913.7949,5426.1745,4273.6762,207.8864,199.6908
2020-5-22,3824.064,5328.2268,4187.0032,208.1685,200.2171
2020-5-25,3829.3245,5316.6036,4187.4042,207.9046,199.6781
2020-5-26,3872.7701,5420.2126,4257.9915,207.508,199.0394
2020-5-27,3845.6135,5369.4992,4230.2277,207.2285,198.6685
2020-5-28,3856.6324,5361.167,4232.3559,207.2868,198.7874
2020-5-29,3867.0232,5406.3403,4258.3735,207.3251,198.8678
2020-6-1,3971.3402,5569.48,4377.993,207.2756,198.7427
2020-6-2,3983.5677,5566.4438,4389.8386,206.655,197.7438
2020-6-3,3983.6477,5572.3125,4391.0015,206.1808,197.3554
2020-6-4,3982.1851,5576.7535,4394.7864,205.8525,196.9035
2020-6-5,4001.2509,5585.4231,4408.0713,205.5454,196.5753
2020-6-8,4021.9549,5575.3036,4414.0362,205.6183,196.8818
2020-6-9,4047.0293,5610.3774,4441.59,205.6772,196.9744
2020-6-10,4039.7051,5615.2417,4440.6002,205.6917,196.9635
2020-6-11,3995.8846,5589.1019,4412.97,205.8841,197.3467
2020-6-12,4003.0829,5591.4871,4418.9719,206.0961,197.6129
2020-6-15,3954.9883,5590.6435,4389.4518,206.1341,197.6431
2020-6-16,4014.5702,5695.3007,4462.9749,205.7329,197.0372
2020-6-17,4017.5941,5735.4183,4474.6989,205.5378,196.6946
2020-6-18,4044.3842,5734.403,4486.449,205.6599,196.8661
2020-6-19,4098.7095,5787.1482,4534.6497,205.5681,196.7319
2020-6-22,4102.0459,5784.0269,4544.247,205.3631,196.3928
2020-6-23,4121.7944,5804.343,4560.7435,205.2372,196.2277
2020-6-24,4138.9895,5789.0893,4571.5691,205.5551,196.7112
2020-6-29,4109.7164,5762.4378,4546.03,205.7581,196.927
2020-6-30,4163.9637,5864.4164,4616.4142,205.9091,197.2028
2020-7-1,4247.7835,5881.8875,4671.1755,205.9451,197.1391
2020-7-2,4335.8445,5975.2794,4749.6336,206.0026,197.2291
2020-7-3,4419.5955,6051.5099,4823.542,205.8824,196.957
2020-7-6,4670.0949,6299.8551,5059.9656,205.1639,195.8501
2020-7-7,4698.1264,6380.0276,5111.1721,204.9006,195.542
2020-7-8,4774.0042,6535.4151,5209.1669,204.6266,195.0808
2020-7-9,4840.7712,6693.7452,5314.5234,204.225,194.48
2020-7-10,4753.1333,6676.4373,5258.9194,204.3482,194.6878
2020-7-13,4852.9612,6899.5175,5403.8701,204.1195,194.1992
2020-7-14,4806.6902,6807.727,5354.0397,204.1898,194.5138
2020-7-15,4744.4687,6638.8384,5253.2982,204.3322,194.9149
2020-7-16,4516.2532,6319.9981,4999.0198,204.5208,195.1953
2020-7-17,4544.7007,6344.5912,5021.9683,204.5987,195.2632
2020-7-20,4680.3046,6526.8325,5174.875,204.7616,195.4736
2020-7-21,4691.0425,6563.3239,5195.8538,205.1213,196.054
2020-7-22,4714.4454,6620.6893,5226.8161,205.3107,196.3037
2020-7-23,4712.4357,6620.0859,5223.6138,205.3193,196.2308
2020-7-24,4505.5906,6283.9831,4985.5651,205.6005,196.6516
2020-7-27,4528.45,6298.7351,4998.3768,205.6482,196.6462
2020-7-28,4568.2576,6359.6637,5048.8115,205.4407,196.2956
2020-7-29,4679.008,6530.2712,5179.5662,205.3189,196.0954
2020-7-30,4656.1506,6511.436,5162.4152,205.3012,196.0296
2020-7-31,4695.0462,6579.6696,5219.4998,205.173,195.7243
2020-8-3,4771.3108,6739.8085,5337.0081,205.2307,195.7689
2020-8-4,4775.8024,6697.7071,5320.8232,205.2245,195.8265
2020-8-5,4777.1089,6772.8422,5351.9972,205.2067,195.7076
2020-8-6,4762.7642,6770.3016,5343.7968,205.1145,195.5518
2020-8-7,4707.9262,6688.8822,5278.3023,205.0412,195.4439
2020-8-10,4724.8697,6725.2956,5299.0336,205.2105,195.7799
2020-8-11,4681.7837,6600.8472,5224.7421,205.2195,195.81
2020-8-12,4647.6446,6528.3999,5177.0818,205.1809,195.7283
2020-8-13,4635.7126,6552.6567,5180.2045,205.2075,195.7938
2020-8-14,4704.6288,6623.5633,5243.2632,205.3086,195.9734
2020-8-17,4815.2261,6744.5468,5353.1013,205.4059,196.1177
2020-8-18,4812.7564,6789.3979,5371.5149,205.315,195.9728
2020-8-19,4740.6784,6666.274,5280.0945,205.1725,195.753
2020-8-20,4679.1544,6593.785,5214.9036,205.0295,195.4952
2020-8-21,4718.8431,6643.9444,5255.5502,205.076,195.6622
2020-8-24,4755.8491,6688.9647,5294.9692,205.0236,195.5584
2020-8-25,4761.9507,6652.5478,5286.7249,204.7878,195.1575
2020-8-26,4706.1302,6525.8786,5198.0166,204.7325,195.0977
2020-8-27,4731.3451,6578.7912,5241.9457,204.6128,195.0042
2020-8-28,4844.2652,6691.2096,5337.4098,204.5282,194.8429
2020-8-31,4816.2153,6668.4331,5322.2441,204.7038,195.2001
